year,region,gender,year_born,education_tier,marriage_tier,income_tier,occupation_code
2006,1,2,1966,2,0,2,31
2006,1,2,1966,2,0,2,31
2006,1,2,1966,2,0,2,31
2006,1,2,1966,2,0,2,31
2006,1,2,1966,2,0,2,31
2006,1,2,1966,2,0,2,31
2007,1,2,1966,2,0,2,31
2007,1,2,1966,2,0,2,31
2007,1,2,1966,2,0,2,31
2007,1,2,1966,2,0,2,31
2007,1,2,1966,2,0,2,31
2007,1,2,1966,2,0,2,31
2008,1,2,1966,2,0,2,31
2008,1,2,1966,2,0,2,31
2008,1,2,1966,2,0,2,31
2008,1,2,1966,2,0,2,31
2008,1,2,1966,2,0,2,31
2008,1,2,1966,2,0,2,31
2009,1,2,1966,2,0,2,31
2009,1,2,1966,2,0,2,31
2009,1,2,1966,2,0,2,31
2009,1,2,1966,2,0,2,31
2009,1,2,1966,2,0,2,31
2009,1,2,1966,2,0,2,31
2010,1,2,1966,2,0,2,31
2010,1,2,1966,2,0,2,31
2010,1,2,1966,2,0,2,31
2010,1,2,1966,2,0,2,31
2010,1,2,1966,2,0,2,31
2010,1,2,1966,2,0,2,31
2011,1,2,1966,2,0,2,31
2011,1,2,1966,2,0,2,31
2011,1,2,1966,2,0,2,31
2011,1,2,1966,2,0,2,31
2011,1,2,1966,2,0,2,31
2011,1,2,1966,2,0,2,31
2007,1,2,1962,2,0,1,41
2007,1,2,1962,2,0,1,41
2007,1,2,1962,2,0,1,41
2007,1,2,1962,2,0,1,41
2007,1,2,1962,2,0,1,41
2007,1,2,1962,2,0,1,41
2008,1,2,1962,2,0,2,42
2008,1,2,1962,2,0,2,42
2008,1,2,1962,2,0,2,42
2008,1,2,1962,2,0,2,42
2008,1,2,1962,2,0,2,42
2008,1,2,1962,2,0,2,42
2009,1,2,1962,2,0,2,42
2009,1,2,1962,2,0,2,42
2009,1,2,1962,2,0,2,42
2009,1,2,1962,2,0,2,42
2009,1,2,1962,2,0,2,42
2009,1,2,1962,2,0,2,42
2011,1,2,1962,2,0,2,42
2011,1,2,1962,2,0,2,42
2011,1,2,1962,2,0,2,42
2011,1,2,1962,2,0,2,42
2011,1,2,1962,2,0,2,42
2011,1,2,1962,2,0,2,42
2013,1,2,1962,2,0,2,42
2013,1,2,1962,2,0,2,42
2013,1,2,1962,2,0,2,42
2013,1,2,1962,2,0,2,42
2013,1,2,1962,2,0,2,42
2013,1,2,1962,2,0,2,42
2014,1,2,1962,2,0,2,42
2014,1,2,1962,2,0,2,42
2014,1,2,1962,2,0,2,42
2014,1,2,1962,2,0,2,42
2014,1,2,1962,2,0,2,42
2014,1,2,1962,2,0,2,42
2015,1,2,1962,2,0,2,42
2015,1,2,1962,2,0,2,42
2015,1,2,1962,2,0,2,42
2015,1,2,1962,2,0,2,42
2015,1,2,1962,2,0,2,42
2015,1,2,1962,2,0,2,42
2017,1,2,1962,2,0,2,42
2017,1,2,1962,2,0,2,42
2017,1,2,1962,2,0,2,42
2017,1,2,1962,2,0,2,42
2017,1,2,1962,2,0,2,42
2017,1,2,1962,2,0,2,42
2018,1,2,1962,2,0,2,42
2018,1,2,1962,2,0,2,42
2018,1,2,1962,2,0,2,42
2018,1,2,1962,2,0,2,42
2018,1,2,1962,2,0,2,42
2018,1,2,1962,2,0,2,42
2005,1,2,1968,2,0,2,91
2005,1,2,1968,2,0,2,91
2005,1,2,1968,2,0,2,91
2005,1,2,1968,2,0,2,91
2005,1,2,1968,2,0,2,91
2005,1,2,1968,2,0,2,91
2006,1,2,1968,2,0,2,91
2006,1,2,1968,2,0,2,91
2006,1,2,1968,2,0,2,91
2006,1,2,1968,2,0,2,91
2006,1,2,1968,2,0,2,91
2006,1,2,1968,2,0,2,91
2005,1,2,1982,2,0,2,42
2005,1,2,1982,2,0,2,42
2005,1,2,1982,2,0,2,42
2005,1,2,1982,2,0,2,42
2005,1,2,1982,2,0,2,42
2005,1,2,1982,2,0,2,42
2006,1,2,1982,2,0,2,42
2006,1,2,1982,2,0,2,42
2006,1,2,1982,2,0,2,42
2006,1,2,1982,2,0,2,42
2006,1,2,1982,2,0,2,42
2006,1,2,1982,2,0,2,42
2007,1,2,1982,2,0,2,31
2007,1,2,1982,2,0,2,31
2007,1,2,1982,2,0,2,31
2007,1,2,1982,2,0,2,31
2007,1,2,1982,2,0,2,31
2007,1,2,1982,2,0,2,31
2008,1,2,1982,2,0,2,39
2008,1,2,1982,2,0,2,39
2008,1,2,1982,2,0,2,39
2008,1,2,1982,2,0,2,39
2008,1,2,1982,2,0,2,39
2008,1,2,1982,2,0,2,39
2009,1,2,1982,2,0,2,39
2009,1,2,1982,2,0,2,39
2009,1,2,1982,2,0,2,39
2009,1,2,1982,2,0,2,39
2009,1,2,1982,2,0,2,39
2009,1,2,1982,2,0,2,39
2010,1,2,1982,2,0,2,44
2010,1,2,1982,2,0,2,44
2010,1,2,1982,2,0,2,44
2010,1,2,1982,2,0,2,44
2010,1,2,1982,2,0,2,44
2010,1,2,1982,2,0,2,44
2011,5,2,1982,2,0,2,92
2011,5,2,1982,2,0,2,92
2011,5,2,1982,2,0,2,92
2011,5,2,1982,2,0,2,92
2011,5,2,1982,2,0,2,92
2011,5,2,1982,2,0,2,92
2012,5,2,1982,2,0,2,92
2012,5,2,1982,2,0,2,92
2012,5,2,1982,2,0,2,92
2012,5,2,1982,2,0,2,92
2012,5,2,1982,2,0,2,92
2012,5,2,1982,2,0,2,92
2013,5,2,1982,2,0,2,31
2013,5,2,1982,2,0,2,31
2013,5,2,1982,2,0,2,31
2013,5,2,1982,2,0,2,31
2013,5,2,1982,2,0,2,31
2013,5,2,1982,2,0,2,31
2014,5,2,1982,2,0,4,31
2014,5,2,1982,2,0,4,31
2014,5,2,1982,2,0,4,31
2014,5,2,1982,2,0,4,31
2014,5,2,1982,2,0,4,31
2014,5,2,1982,2,0,4,31
2015,5,2,1982,2,0,3,31
2015,5,2,1982,2,0,3,31
2015,5,2,1982,2,0,3,31
2015,5,2,1982,2,0,3,31
2015,5,2,1982,2,0,3,31
2015,5,2,1982,2,0,3,31
2016,5,2,1982,2,0,3,31
2016,5,2,1982,2,0,3,31
2016,5,2,1982,2,0,3,31
2016,5,2,1982,2,0,3,31
2016,5,2,1982,2,0,3,31
2016,5,2,1982,2,0,3,31
2017,5,2,1982,2,0,3,92
2017,5,2,1982,2,0,3,92
2017,5,2,1982,2,0,3,92
2017,5,2,1982,2,0,3,92
2017,5,2,1982,2,0,3,92
2017,5,2,1982,2,0,3,92
2018,5,2,1982,2,0,3,92
2018,5,2,1982,2,0,3,92
2018,5,2,1982,2,0,3,92
2018,5,2,1982,2,0,3,92
2018,5,2,1982,2,0,3,92
2018,5,2,1982,2,0,3,92
2005,1,2,1982,3,0,2,22
2005,1,2,1982,3,0,2,22
2005,1,2,1982,3,0,2,22
2005,1,2,1982,3,0,2,22
2005,1,2,1982,3,0,2,22
2005,1,2,1982,3,0,2,22
2006,1,2,1982,3,0,2,22
2006,1,2,1982,3,0,2,22
2006,1,2,1982,3,0,2,22
2006,1,2,1982,3,0,2,22
2006,1,2,1982,3,0,2,22
2006,1,2,1982,3,0,2,22
2007,1,2,1982,2,0,2,31
2007,1,2,1982,2,0,2,31
2007,1,2,1982,2,0,2,31
2007,1,2,1982,2,0,2,31
2007,1,2,1982,2,0,2,31
2007,1,2,1982,2,0,2,31
2008,1,2,1982,2,1,2,31
2008,1,2,1982,2,1,2,31
2008,1,2,1982,2,1,2,31
2008,1,2,1982,2,1,2,31
2008,1,2,1982,2,1,2,31
2008,1,2,1982,2,1,2,31
2007,5,2,1979,3,0,2,15
2007,5,2,1979,3,0,2,15
2007,5,2,1979,3,0,2,15
2007,5,2,1979,3,0,2,15
2007,5,2,1979,3,0,2,15
2007,5,2,1979,3,0,2,15
2008,5,2,1979,3,1,2,25
2008,5,2,1979,3,1,2,25
2008,5,2,1979,3,1,2,25
2008,5,2,1979,3,1,2,25
2008,5,2,1979,3,1,2,25
2008,5,2,1979,3,1,2,25
2018,2,2,1990,3,0,2,31
2018,2,2,1990,3,0,2,31
2018,2,2,1990,3,0,2,31
2018,2,2,1990,3,0,2,31
2018,2,2,1990,3,0,2,31
2018,2,2,1990,3,0,2,31
2005,1,2,1977,2,0,3,41
2005,1,2,1977,2,0,3,41
2005,1,2,1977,2,0,3,41
2005,1,2,1977,2,0,3,41
2005,1,2,1977,2,0,3,41
2005,1,2,1977,2,0,3,41
2008,1,2,1977,2,0,4,44
2008,1,2,1977,2,0,4,44
2008,1,2,1977,2,0,4,44
2008,1,2,1977,2,0,4,44
2008,1,2,1977,2,0,4,44
2008,1,2,1977,2,0,4,44
2005,1,2,1980,3,0,2,15
2005,1,2,1980,3,0,2,15
2005,1,2,1980,3,0,2,15
2005,1,2,1980,3,0,2,15
2005,1,2,1980,3,0,2,15
2005,1,2,1980,3,0,2,15
2006,1,2,1980,3,0,2,15
2006,1,2,1980,3,0,2,15
2006,1,2,1980,3,0,2,15
2006,1,2,1980,3,0,2,15
2006,1,2,1980,3,0,2,15
2006,1,2,1980,3,0,2,15
2007,1,2,1980,3,0,2,31
2007,1,2,1980,3,0,2,31
2007,1,2,1980,3,0,2,31
2007,1,2,1980,3,0,2,31
2007,1,2,1980,3,0,2,31
2007,1,2,1980,3,0,2,31
2008,1,2,1980,3,0,2,25
2008,1,2,1980,3,0,2,25
2008,1,2,1980,3,0,2,25
2008,1,2,1980,3,0,2,25
2008,1,2,1980,3,0,2,25
2008,1,2,1980,3,0,2,25
2009,1,2,1980,3,0,2,25
2009,1,2,1980,3,0,2,25
2009,1,2,1980,3,0,2,25
2009,1,2,1980,3,0,2,25
2009,1,2,1980,3,0,2,25
2009,1,2,1980,3,0,2,25
2010,1,2,1980,3,0,2,25
2010,1,2,1980,3,0,2,25
2010,1,2,1980,3,0,2,25
2010,1,2,1980,3,0,2,25
2010,1,2,1980,3,0,2,25
2010,1,2,1980,3,0,2,25
2011,1,2,1980,3,0,2,25
2011,1,2,1980,3,0,2,25
2011,1,2,1980,3,0,2,25
2011,1,2,1980,3,0,2,25
2011,1,2,1980,3,0,2,25
2011,1,2,1980,3,0,2,25
2012,1,2,1980,3,0,2,25
2012,1,2,1980,3,0,2,25
2012,1,2,1980,3,0,2,25
2012,1,2,1980,3,0,2,25
2012,1,2,1980,3,0,2,25
2012,1,2,1980,3,0,2,25
2005,1,2,1978,2,0,1,31
2005,1,2,1978,2,0,1,31
2005,1,2,1978,2,0,1,31
2005,1,2,1978,2,0,1,31
2005,1,2,1978,2,0,1,31
2005,1,2,1978,2,0,1,31
2006,1,2,1978,2,0,2,31
2006,1,2,1978,2,0,2,31
2006,1,2,1978,2,0,2,31
2006,1,2,1978,2,0,2,31
2006,1,2,1978,2,0,2,31
2006,1,2,1978,2,0,2,31
2007,1,2,1978,2,0,2,31
2007,1,2,1978,2,0,2,31
2007,1,2,1978,2,0,2,31
2007,1,2,1978,2,0,2,31
2007,1,2,1978,2,0,2,31
2007,1,2,1978,2,0,2,31
2005,1,2,1977,3,0,2,25
2005,1,2,1977,3,0,2,25
2005,1,2,1977,3,0,2,25
2005,1,2,1977,3,0,2,25
2005,1,2,1977,3,0,2,25
2005,1,2,1977,3,0,2,25
2006,1,2,1977,3,0,2,25
2006,1,2,1977,3,0,2,25
2006,1,2,1977,3,0,2,25
2006,1,2,1977,3,0,2,25
2006,1,2,1977,3,0,2,25
2006,1,2,1977,3,0,2,25
2007,1,2,1977,3,0,2,32
2007,1,2,1977,3,0,2,32
2007,1,2,1977,3,0,2,32
2007,1,2,1977,3,0,2,32
2007,1,2,1977,3,0,2,32
2007,1,2,1977,3,0,2,32
2005,1,2,1971,3,0,2,15
2005,1,2,1971,3,0,2,15
2005,1,2,1971,3,0,2,15
2005,1,2,1971,3,0,2,15
2005,1,2,1971,3,0,2,15
2005,1,2,1971,3,0,2,15
2007,1,2,1971,3,0,2,15
2007,1,2,1971,3,0,2,15
2007,1,2,1971,3,0,2,15
2007,1,2,1971,3,0,2,15
2007,1,2,1971,3,0,2,15
2007,1,2,1971,3,0,2,15
2008,1,2,1971,3,0,2,25
2008,1,2,1971,3,0,2,25
2008,1,2,1971,3,0,2,25
2008,1,2,1971,3,0,2,25
2008,1,2,1971,3,0,2,25
2008,1,2,1971,3,0,2,25
2009,1,2,1971,3,0,2,25
2009,1,2,1971,3,0,2,25
2009,1,2,1971,3,0,2,25
2009,1,2,1971,3,0,2,25
2009,1,2,1971,3,0,2,25
2009,1,2,1971,3,0,2,25
2010,1,2,1971,3,0,2,25
2010,1,2,1971,3,0,2,25
2010,1,2,1971,3,0,2,25
2010,1,2,1971,3,0,2,25
2010,1,2,1971,3,0,2,25
2010,1,2,1971,3,0,2,25
2005,1,2,1975,2,0,2,83
2005,1,2,1975,2,0,2,83
2005,1,2,1975,2,0,2,83
2005,1,2,1975,2,0,2,83
2005,1,2,1975,2,0,2,83
2005,1,2,1975,2,0,2,83
2005,1,2,1960,1,1,2,75
2005,1,2,1960,1,1,2,75
2005,1,2,1960,1,1,2,75
2005,1,2,1960,1,1,2,75
2005,1,2,1960,1,1,2,75
2005,1,2,1960,1,1,2,75
2006,1,2,1960,1,1,2,75
2006,1,2,1960,1,1,2,75
2006,1,2,1960,1,1,2,75
2006,1,2,1960,1,1,2,75
2006,1,2,1960,1,1,2,75
2006,1,2,1960,1,1,2,75
2007,1,2,1960,1,1,2,75
2007,1,2,1960,1,1,2,75
2007,1,2,1960,1,1,2,75
2007,1,2,1960,1,1,2,75
2007,1,2,1960,1,1,2,75
2007,1,2,1960,1,1,2,75
2008,1,2,1960,1,1,2,82
2008,1,2,1960,1,1,2,82
2008,1,2,1960,1,1,2,82
2008,1,2,1960,1,1,2,82
2008,1,2,1960,1,1,2,82
2008,1,2,1960,1,1,2,82
2010,1,2,1960,1,1,2,93
2010,1,2,1960,1,1,2,93
2010,1,2,1960,1,1,2,93
2010,1,2,1960,1,1,2,93
2010,1,2,1960,1,1,2,93
2010,1,2,1960,1,1,2,93
2011,1,2,1960,1,0,2,93
2011,1,2,1960,1,0,2,93
2011,1,2,1960,1,0,2,93
2011,1,2,1960,1,0,2,93
2011,1,2,1960,1,0,2,93
2011,1,2,1960,1,0,2,93
2012,1,2,1960,1,0,2,95
2012,1,2,1960,1,0,2,95
2012,1,2,1960,1,0,2,95
2012,1,2,1960,1,0,2,95
2012,1,2,1960,1,0,2,95
2012,1,2,1960,1,0,2,95
2013,1,2,1960,1,0,2,95
2013,1,2,1960,1,0,2,95
2013,1,2,1960,1,0,2,95
2013,1,2,1960,1,0,2,95
2013,1,2,1960,1,0,2,95
2013,1,2,1960,1,0,2,95
2014,1,2,1960,1,0,2,95
2014,1,2,1960,1,0,2,95
2014,1,2,1960,1,0,2,95
2014,1,2,1960,1,0,2,95
2014,1,2,1960,1,0,2,95
2014,1,2,1960,1,0,2,95
2015,1,2,1960,1,0,2,95
2015,1,2,1960,1,0,2,95
2015,1,2,1960,1,0,2,95
2015,1,2,1960,1,0,2,95
2015,1,2,1960,1,0,2,95
2015,1,2,1960,1,0,2,95
2017,1,2,1960,1,0,2,95
2017,1,2,1960,1,0,2,95
2017,1,2,1960,1,0,2,95
2017,1,2,1960,1,0,2,95
2017,1,2,1960,1,0,2,95
2017,1,2,1960,1,0,2,95
2018,1,2,1960,1,0,2,95
2018,1,2,1960,1,0,2,95
2018,1,2,1960,1,0,2,95
2018,1,2,1960,1,0,2,95
2018,1,2,1960,1,0,2,95
2018,1,2,1960,1,0,2,95
2016,1,2,1962,3,1,2,24
2016,1,2,1962,3,1,2,24
2016,1,2,1962,3,1,2,24
2016,1,2,1962,3,1,2,24
2016,1,2,1962,3,1,2,24
2016,1,2,1962,3,1,2,24
2017,1,2,1962,3,1,3,24
2017,1,2,1962,3,1,3,24
2017,1,2,1962,3,1,3,24
2017,1,2,1962,3,1,3,24
2017,1,2,1962,3,1,3,24
2017,1,2,1962,3,1,3,24
2010,1,2,1968,2,0,2,93
2010,1,2,1968,2,0,2,93
2010,1,2,1968,2,0,2,93
2010,1,2,1968,2,0,2,93
2010,1,2,1968,2,0,2,93
2010,1,2,1968,2,0,2,93
2011,1,2,1968,2,0,2,93
2011,1,2,1968,2,0,2,93
2011,1,2,1968,2,0,2,93
2011,1,2,1968,2,0,2,93
2011,1,2,1968,2,0,2,93
2011,1,2,1968,2,0,2,93
2012,1,2,1968,2,0,2,93
2012,1,2,1968,2,0,2,93
2012,1,2,1968,2,0,2,93
2012,1,2,1968,2,0,2,93
2012,1,2,1968,2,0,2,93
2012,1,2,1968,2,0,2,93
2013,1,2,1968,2,0,2,93
2013,1,2,1968,2,0,2,93
2013,1,2,1968,2,0,2,93
2013,1,2,1968,2,0,2,93
2013,1,2,1968,2,0,2,93
2013,1,2,1968,2,0,2,93
2008,1,2,1962,2,1,2,44
2008,1,2,1962,2,1,2,44
2008,1,2,1962,2,1,2,44
2008,1,2,1962,2,1,2,44
2008,1,2,1962,2,1,2,44
2008,1,2,1962,2,1,2,44
2009,1,2,1962,2,0,1,94
2009,1,2,1962,2,0,1,94
2009,1,2,1962,2,0,1,94
2009,1,2,1962,2,0,1,94
2009,1,2,1962,2,0,1,94
2009,1,2,1962,2,0,1,94
2010,1,2,1962,2,0,1,95
2010,1,2,1962,2,0,1,95
2010,1,2,1962,2,0,1,95
2010,1,2,1962,2,0,1,95
2010,1,2,1962,2,0,1,95
2010,1,2,1962,2,0,1,95
2011,1,2,1962,2,0,2,95
2011,1,2,1962,2,0,2,95
2011,1,2,1962,2,0,2,95
2011,1,2,1962,2,0,2,95
2011,1,2,1962,2,0,2,95
2011,1,2,1962,2,0,2,95
2013,1,2,1962,2,0,2,44
2013,1,2,1962,2,0,2,44
2013,1,2,1962,2,0,2,44
2013,1,2,1962,2,0,2,44
2013,1,2,1962,2,0,2,44
2013,1,2,1962,2,0,2,44
2015,1,2,1962,2,0,1,95
2015,1,2,1962,2,0,1,95
2015,1,2,1962,2,0,1,95
2015,1,2,1962,2,0,1,95
2015,1,2,1962,2,0,1,95
2015,1,2,1962,2,0,1,95
2016,1,2,1962,2,0,2,95
2016,1,2,1962,2,0,2,95
2016,1,2,1962,2,0,2,95
2016,1,2,1962,2,0,2,95
2016,1,2,1962,2,0,2,95
2016,1,2,1962,2,0,2,95
2017,1,2,1962,2,0,2,95
2017,1,2,1962,2,0,2,95
2017,1,2,1962,2,0,2,95
2017,1,2,1962,2,0,2,95
2017,1,2,1962,2,0,2,95
2017,1,2,1962,2,0,2,95
2018,1,2,1962,2,0,2,95
2018,1,2,1962,2,0,2,95
2018,1,2,1962,2,0,2,95
2018,1,2,1962,2,0,2,95
2018,1,2,1962,2,0,2,95
2018,1,2,1962,2,0,2,95
2005,1,2,1967,2,0,1,93
2005,1,2,1967,2,0,1,93
2005,1,2,1967,2,0,1,93
2005,1,2,1967,2,0,1,93
2005,1,2,1967,2,0,1,93
2005,1,2,1967,2,0,1,93
2013,1,2,1967,2,0,2,95
2013,1,2,1967,2,0,2,95
2013,1,2,1967,2,0,2,95
2013,1,2,1967,2,0,2,95
2013,1,2,1967,2,0,2,95
2013,1,2,1967,2,0,2,95
2014,1,2,1967,2,0,2,95
2014,1,2,1967,2,0,2,95
2014,1,2,1967,2,0,2,95
2014,1,2,1967,2,0,2,95
2014,1,2,1967,2,0,2,95
2014,1,2,1967,2,0,2,95
2007,1,2,1965,2,1,2,51
2007,1,2,1965,2,1,2,51
2007,1,2,1965,2,1,2,51
2007,1,2,1965,2,1,2,51
2007,1,2,1965,2,1,2,51
2007,1,2,1965,2,1,2,51
2008,1,2,1965,2,1,3,53
2008,1,2,1965,2,1,3,53
2008,1,2,1965,2,1,3,53
2008,1,2,1965,2,1,3,53
2008,1,2,1965,2,1,3,53
2008,1,2,1965,2,1,3,53
2005,1,2,1979,3,0,2,75
2005,1,2,1979,3,0,2,75
2005,1,2,1979,3,0,2,75
2005,1,2,1979,3,0,2,75
2005,1,2,1979,3,0,2,75
2005,1,2,1979,3,0,2,75
2006,1,2,1979,3,0,2,75
2006,1,2,1979,3,0,2,75
2006,1,2,1979,3,0,2,75
2006,1,2,1979,3,0,2,75
2006,1,2,1979,3,0,2,75
2006,1,2,1979,3,0,2,75
2008,1,2,1979,3,0,2,28
2008,1,2,1979,3,0,2,28
2008,1,2,1979,3,0,2,28
2008,1,2,1979,3,0,2,28
2008,1,2,1979,3,0,2,28
2008,1,2,1979,3,0,2,28
2009,1,2,1979,3,1,2,28
2009,1,2,1979,3,1,2,28
2009,1,2,1979,3,1,2,28
2009,1,2,1979,3,1,2,28
2009,1,2,1979,3,1,2,28
2009,1,2,1979,3,1,2,28
2006,1,2,1969,2,0,2,43
2006,1,2,1969,2,0,2,43
2006,1,2,1969,2,0,2,43
2006,1,2,1969,2,0,2,43
2006,1,2,1969,2,0,2,43
2006,1,2,1969,2,0,2,43
2007,1,2,1969,2,0,2,43
2007,1,2,1969,2,0,2,43
2007,1,2,1969,2,0,2,43
2007,1,2,1969,2,0,2,43
2007,1,2,1969,2,0,2,43
2007,1,2,1969,2,0,2,43
2008,1,2,1969,2,0,2,43
2008,1,2,1969,2,0,2,43
2008,1,2,1969,2,0,2,43
2008,1,2,1969,2,0,2,43
2008,1,2,1969,2,0,2,43
2008,1,2,1969,2,0,2,43
2005,1,2,1963,3,0,1,51
2005,1,2,1963,3,0,1,51
2005,1,2,1963,3,0,1,51
2005,1,2,1963,3,0,1,51
2005,1,2,1963,3,0,1,51
