year,region,gender,year_born,education_tier,marriage_tier,income_tier,occupation_code
2014,5,2,1959,2,0,3,95
2014,5,2,1959,2,0,3,95
2014,5,2,1959,2,0,3,95
2015,5,2,1959,2,0,2,95
2015,5,2,1959,2,0,2,95
2015,5,2,1959,2,0,2,95
2015,5,2,1959,2,0,2,95
2015,5,2,1959,2,0,2,95
2015,5,2,1959,2,0,2,95
2016,5,2,1959,2,0,3,95
2016,5,2,1959,2,0,3,95
2016,5,2,1959,2,0,3,95
2016,5,2,1959,2,0,3,95
2016,5,2,1959,2,0,3,95
2016,5,2,1959,2,0,3,95
2017,5,2,1959,2,0,3,95
2017,5,2,1959,2,0,3,95
2017,5,2,1959,2,0,3,95
2017,5,2,1959,2,0,3,95
2017,5,2,1959,2,0,3,95
2017,5,2,1959,2,0,3,95
2018,5,2,1959,2,0,2,95
2018,5,2,1959,2,0,2,95
2018,5,2,1959,2,0,2,95
2018,5,2,1959,2,0,2,95
2018,5,2,1959,2,0,2,95
2018,5,2,1959,2,0,2,95
2018,6,2,1960,2,0,2,95
2018,6,2,1960,2,0,2,95
2018,6,2,1960,2,0,2,95
2018,6,2,1960,2,0,2,95
2018,6,2,1960,2,0,2,95
2018,6,2,1960,2,0,2,95
2014,5,2,1990,2,0,2,83
2014,5,2,1990,2,0,2,83
2014,5,2,1990,2,0,2,83
2014,5,2,1990,2,0,2,83
2014,5,2,1990,2,0,2,83
2014,5,2,1990,2,0,2,83
2015,5,2,1990,2,0,2,24
2015,5,2,1990,2,0,2,24
2015,5,2,1990,2,0,2,24
2015,5,2,1990,2,0,2,24
2015,5,2,1990,2,0,2,24
2015,5,2,1990,2,0,2,24
2016,5,2,1990,2,0,2,24
2016,5,2,1990,2,0,2,24
2016,5,2,1990,2,0,2,24
2016,5,2,1990,2,0,2,24
2016,5,2,1990,2,0,2,24
2016,5,2,1990,2,0,2,24
2017,5,2,1990,2,0,2,24
2017,5,2,1990,2,0,2,24
2017,5,2,1990,2,0,2,24
2017,5,2,1990,2,0,2,24
2017,5,2,1990,2,0,2,24
2017,5,2,1990,2,0,2,24
2011,2,2,1960,2,0,2,94
2011,2,2,1960,2,0,2,94
2011,2,2,1960,2,0,2,94
2011,2,2,1960,2,0,2,94
2011,2,2,1960,2,0,2,94
2011,2,2,1960,2,0,2,94
2012,2,2,1960,2,0,2,94
2012,2,2,1960,2,0,2,94
2012,2,2,1960,2,0,2,94
2012,2,2,1960,2,0,2,94
2012,2,2,1960,2,0,2,94
2012,2,2,1960,2,0,2,94
2013,2,2,1960,2,0,2,94
2013,2,2,1960,2,0,2,94
2013,2,2,1960,2,0,2,94
2013,2,2,1960,2,0,2,94
2013,2,2,1960,2,0,2,94
2013,2,2,1960,2,0,2,94
2014,2,2,1960,2,0,2,94
2014,2,2,1960,2,0,2,94
2014,2,2,1960,2,0,2,94
2014,2,2,1960,2,0,2,94
2014,2,2,1960,2,0,2,94
2014,2,2,1960,2,0,2,94
2015,2,2,1960,2,0,2,94
2015,2,2,1960,2,0,2,94
2015,2,2,1960,2,0,2,94
2015,2,2,1960,2,0,2,94
2015,2,2,1960,2,0,2,94
2015,2,2,1960,2,0,2,94
2016,2,2,1960,2,0,2,94
2016,2,2,1960,2,0,2,94
2016,2,2,1960,2,0,2,94
2016,2,2,1960,2,0,2,94
2016,2,2,1960,2,0,2,94
2016,2,2,1960,2,0,2,94
2017,2,2,1960,2,0,2,94
2017,2,2,1960,2,0,2,94
2017,2,2,1960,2,0,2,94
2017,2,2,1960,2,0,2,94
2017,2,2,1960,2,0,2,94
2017,2,2,1960,2,0,2,94
2018,2,2,1960,2,0,2,94
2018,2,2,1960,2,0,2,94
2018,2,2,1960,2,0,2,94
2018,2,2,1960,2,0,2,94
2018,2,2,1960,2,0,2,94
2018,2,2,1960,2,0,2,94
2011,6,2,1975,2,0,2,86
2011,6,2,1975,2,0,2,86
2011,6,2,1975,2,0,2,86
2011,6,2,1975,2,0,2,86
2011,6,2,1975,2,0,2,86
2011,6,2,1975,2,0,2,86
2012,6,2,1975,2,0,2,86
2012,6,2,1975,2,0,2,86
2012,6,2,1975,2,0,2,86
2012,6,2,1975,2,0,2,86
2012,6,2,1975,2,0,2,86
2012,6,2,1975,2,0,2,86
2013,6,2,1975,2,0,2,86
2013,6,2,1975,2,0,2,86
2013,6,2,1975,2,0,2,86
2013,6,2,1975,2,0,2,86
2013,6,2,1975,2,0,2,86
2013,6,2,1975,2,0,2,86
2012,6,2,1986,3,0,2,25
2012,6,2,1986,3,0,2,25
2012,6,2,1986,3,0,2,25
2012,6,2,1986,3,0,2,25
2012,6,2,1986,3,0,2,25
2012,6,2,1986,3,0,2,25
2013,6,2,1986,3,0,2,25
2013,6,2,1986,3,0,2,25
2013,6,2,1986,3,0,2,25
2013,6,2,1986,3,0,2,25
2013,6,2,1986,3,0,2,25
2013,6,2,1986,3,0,2,25
2016,6,2,1986,3,0,2,25
2016,6,2,1986,3,0,2,25
2016,6,2,1986,3,0,2,25
2016,6,2,1986,3,0,2,25
2016,6,2,1986,3,0,2,25
2016,6,2,1986,3,0,2,25
2017,6,2,1986,3,0,2,25
2017,6,2,1986,3,0,2,25
2017,6,2,1986,3,0,2,25
2017,6,2,1986,3,0,2,25
2017,6,2,1986,3,0,2,25
2017,6,2,1986,3,0,2,25
2018,6,2,1986,3,0,3,25
2018,6,2,1986,3,0,3,25
2018,6,2,1986,3,0,3,25
2018,6,2,1986,3,0,3,25
2018,6,2,1986,3,0,3,25
2018,6,2,1986,3,0,3,25
2016,5,2,1993,2,0,2,41
2016,5,2,1993,2,0,2,41
2016,5,2,1993,2,0,2,41
2016,5,2,1993,2,0,2,41
2016,5,2,1993,2,0,2,41
2016,5,2,1993,2,0,2,41
